"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order"
"f65b7ddde2bd3ad845dc9d701333a7fc","S00PP-0019",0,"teria","teobacteria","maproteobacteria","udomonadales"
"fe1644129eb6fb34078f939c04915813","S00PP-0006",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0028",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0029",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0017",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0004",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0002",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0030",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0005",0,"teria","teobacteria","haproteobacteria","dospirillales"
"fe1644129eb6fb34078f939c04915813","S00PP-0003",0,"teria","teobacteria","haproteobacteria","dospirillales"
